state,record_date,total_confirmed,cured,deaths,confirmed
Himachal Pradesh,2020-08-29,0,4149,33,5637
Jammu and Kashmir,2020-08-29,0,27372,678,35831
Jharkhand,2020-08-29,0,23850,381,35321
Karnataka,2020-08-29,0,227018,5368,318752
Kerala,2020-08-29,0,45854,274,69304
Ladakh,2020-08-29,0,1714,28,2540
Madhya Pradesh,2020-08-29,0,45396,1323,59433
Maharashtra,2020-08-29,0,543170,23775,747995
Manipur,2020-08-29,0,4057,27,5843
Meghalaya,2020-08-29,0,958,10,2240
Mizoram,2020-08-29,0,509,0,1003
Nagaland,2020-08-29,0,2850,9,3805
Odisha,2020-08-29,0,67826,456,94668
Puducherry,2020-08-29,0,8080,199,13024
Punjab,2020-08-29,0,33008,1307,49378
Rajasthan,2020-08-29,0,62033,1017,77370
Sikkim,2020-08-29,0,1184,3,1576
Tamil Nadu,2020-08-29,0,349682,7050,409238
Telangana,2020-08-29,0,89350,808,120166
Tripura,2020-08-29,0,7037,94,10857
Uttarakhand,2020-08-29,0,12124,239,17865
Uttar Pradesh,2020-08-29,0,157879,3294,213824
West Bengal,2020-08-29,0,124332,3073,153754
Andaman and Nicobar Islands,2020-08-30,0,2519,44,3081
Andhra Pradesh,2020-08-30,0,312687,3796,414164
Arunachal Pradesh,2020-08-30,0,2754,5,3877
Assam,2020-08-30,0,82510,289,103794
Bihar,2020-08-30,0,114772,561,133003
Chandigarh,2020-08-30,0,2248,45,3985
Chhattisgarh,2020-08-30,0,15818,262,28746
Dadra and Nagar Haveli and Daman and Diu,2020-08-30,0,1998,2,2306
Delhi,2020-08-30,0,152922,4404,171366
Goa,2020-08-30,0,12729,178,16553
Gujarat,2020-08-30,0,75636,2989,93734
Haryana,2020-08-30,0,50711,670,61987
Himachal Pradesh,2020-08-30,0,4308,34,5781
Jammu and Kashmir,2020-08-30,0,28020,685,36377
Jharkhand,2020-08-30,0,25103,397,36857
Karnataka,2020-08-30,0,235128,5483,327076
Kerala,2020-08-30,0,48079,280,71701
Ladakh,2020-08-30,0,1745,32,2603
Madhya Pradesh,2020-08-30,0,46413,1345,60875
Maharashtra,2020-08-30,0,554711,24103,764281
Manipur,2020-08-30,0,4186,28,5960
Meghalaya,2020-08-30,0,1035,10,2283
Mizoram,2020-08-30,0,584,0,1008
Nagaland,2020-08-30,0,2917,9,3851
Odisha,2020-08-30,0,70714,470,97920
Puducherry,2020-08-30,0,8511,211,13556
Punjab,2020-08-30,0,34091,1348,50848
Rajasthan,2020-08-30,0,62971,1030,78777
Sikkim,2020-08-30,0,1195,3,1602
Tamil Nadu,2020-08-30,0,355727,7137,415590
Telangana,2020-08-30,0,90988,818,123090
Tripura,2020-08-30,0,7232,98,11307
Uttarakhand,2020-08-30,0,12586,250,18571
Uttar Pradesh,2020-08-30,0,162741,3356,219457
West Bengal,2020-08-30,0,127644,3126,156766
Andaman and Nicobar Islands,2020-08-31,0,2586,45,3104
Andhra Pradesh,2020-08-31,0,321754,3884,424767
Arunachal Pradesh,2020-08-31,0,2822,7,4034
Assam,2020-08-31,0,83927,296,105774
Bihar,2020-08-31,0,117124,578,135035
Chandigarh,2020-08-31,0,2296,52,4155
Chhattisgarh,2020-08-31,0,16303,269,30092
Dadra and Nagar Haveli and Daman and Diu,2020-08-31,0,2042,2,2340
Delhi,2020-08-31,0,154171,4426,173390
Goa,2020-08-31,0,13186,183,17004
Gujarat,2020-08-31,0,76731,3006,95009
Haryana,2020-08-31,0,51620,682,63282
Himachal Pradesh,2020-08-31,0,4450,35,5945
Jammu and Kashmir,2020-08-31,0,28510,694,37163
Jharkhand,2020-08-31,0,26448,410,38435
Karnataka,2020-08-31,0,242229,5589,335928
Kerala,2020-08-31,0,49849,287,73855
Ladakh,2020-08-31,0,1757,34,2638
Madhya Pradesh,2020-08-31,0,47467,1374,62433
Maharashtra,2020-08-31,0,562401,24399,780689
Manipur,2020-08-31,0,4239,28,6112
Meghalaya,2020-08-31,0,1049,10,2343
Mizoram,2020-08-31,0,589,0,1011
Nagaland,2020-08-31,0,3026,9,3922
Odisha,2020-08-31,0,73233,482,100934
Puducherry,2020-08-31,0,8968,221,14127
Punjab,2020-08-31,0,35747,1404,52526
Rajasthan,2020-08-31,0,65093,1043,80227
Sikkim,2020-08-31,0,1220,3,1627
Tamil Nadu,2020-08-31,0,362133,7231,422085
Telangana,2020-08-31,0,92837,827,124963
Tripura,2020-08-31,0,7433,103,11644
Uttarakhand,2020-08-31,0,13066,257,19235
Uttar Pradesh,2020-08-31,0,167543,3423,225632
West Bengal,2020-08-31,0,130952,3176,159785
Andaman and Nicobar Islands,2020-09-01,0,2647,46,3132
Andhra Pradesh,2020-09-01,0,330526,3969,434771
Arunachal Pradesh,2020-09-01,0,2885,7,4112
Assam,2020-09-01,0,85461,306,109040
Bihar,2020-09-01,0,119540,582,136457
Chandigarh,2020-09-01,0,2431,56,4346
Chhattisgarh,2020-09-01,0,16989,277,31503
Dadra and Nagar Haveli and Daman and Diu,2020-09-01,0,2081,2,2367
Delhi,2020-09-01,0,155678,4444,174748
Goa,2020-09-01,0,13577,192,17418
Gujarat,2020-09-01,0,77756,3020,96300
Haryana,2020-09-01,0,52672,689,64732
Himachal Pradesh,2020-09-01,0,4515,38,6116
Jammu and Kashmir,2020-09-01,0,29015,703,37698
Jharkhand,2020-09-01,0,27143,417,41656
Karnataka,2020-09-01,0,249467,5702,342423
Kerala,2020-09-01,0,51538,294,75385
Ladakh,2020-09-01,0,1874,34,2681
Madhya Pradesh,2020-09-01,0,48657,1394,63965
Maharashtra,2020-09-01,0,573559,24583,792541
Manipur,2020-09-01,0,4330,28,6252
Meghalaya,2020-09-01,0,1162,10,2368
Mizoram,2020-09-01,0,591,0,1011
Nagaland,2020-09-01,0,3067,9,3950
Odisha,2020-09-01,0,77286,492,103536
Puducherry,2020-09-01,0,9334,228,14411
Punjab,2020-09-01,0,37027,1453,53992
Rajasthan,2020-09-01,0,66812,1056,81693
Sikkim,2020-09-01,0,1225,3,1652
Tamil Nadu,2020-09-01,0,368141,7322,428041
Telangana,2020-09-01,0,95162,836,127697
Tripura,2020-09-01,0,7674,113,12153
Uttarakhand,2020-09-01,0,13650,269,19827
Uttar Pradesh,2020-09-01,0,172140,3486,230414
West Bengal,2020-09-01,0,134270,3228,162778
Andaman and Nicobar Islands,2020-09-02,0,2714,46,3160
Andhra Pradesh,2020-09-02,0,339876,4053,445139
Arunachal Pradesh,2020-09-02,0,2979,7,4212
Assam,2020-09-02,0,86895,315,111724
Bihar,2020-09-02,0,121560,621,138349
Chandigarh,2020-09-02,0,2551,57,4550
Chhattisgarh,2020-09-02,0,17567,287,33387
Dadra and Nagar Haveli and Daman and Diu,2020-09-02,0,2122,2,2386
Delhi,2020-09-02,0,156728,4462,177060
Goa,2020-09-02,0,13850,194,18006
Gujarat,2020-09-02,0,78887,3034,97629
Haryana,2020-09-02,0,53835,706,66426
Himachal Pradesh,2020-09-02,0,4688,40,6255
Jammu and Kashmir,2020-09-02,0,29484,717,38223
Jharkhand,2020-09-02,0,28149,428,43833
Karnataka,2020-09-02,0,254626,5837,351481
Kerala,2020-09-02,0,53649,298,76525
Ladakh,2020-09-02,0,1978,35,2733
Madhya Pradesh,2020-09-02,0,49992,1426,65490
Maharashtra,2020-09-02,0,584537,24903,808306
Manipur,2020-09-02,0,4450,29,6382
Meghalaya,2020-09-02,0,1235,12,2440
Mizoram,2020-09-02,0,612,0,1020
Nagaland,2020-09-02,0,3201,9,4003
Odisha,2020-09-02,0,80770,503,106561
Puducherry,2020-09-02,0,9675,240,14766
Punjab,2020-09-02,0,38147,1512,55508
Rajasthan,2020-09-02,0,68124,1069,83163
Sikkim,2020-09-02,0,1237,4,1670
Tamil Nadu,2020-09-02,0,374172,7418,433969
Telangana,2020-09-02,0,97402,846,130589
Tripura,2020-09-02,0,7847,118,12702
Uttarakhand,2020-09-02,0,14076,280,20398
Uttar Pradesh,2020-09-02,0,176677,3542,235757
West Bengal,2020-09-02,0,137616,3283,165721
Andaman and Nicobar Islands,2020-09-03,0,2758,47,3186
Andhra Pradesh,2020-09-03,0,348330,4125,455531
Arunachal Pradesh,2020-09-03,0,3075,7,4360
Assam,2020-09-03,0,88729,323,115279
Bihar,2020-09-03,0,123794,646,141441
Chandigarh,2020-09-03,0,2670,59,4789
Chhattisgarh,2020-09-03,0,18220,299,35683
Dadra and Nagar Haveli and Daman and Diu,2020-09-03,0,2141,2,2435
Delhi,2020-09-03,0,158586,4481,179569
Goa,2020-09-03,0,14059,204,18642
Gujarat,2020-09-03,0,79929,3046,98888
Haryana,2020-09-03,0,54875,721,68218
Himachal Pradesh,2020-09-03,0,4760,43,6416
Jammu and Kashmir,2020-09-03,0,30079,732,38864
Jharkhand,2020-09-03,0,29747,438,44862
Karnataka,2020-09-03,0,260913,5950,361341
Kerala,2020-09-03,0,55778,305,78072
Ladakh,2020-09-03,0,2007,35,2785
Madhya Pradesh,2020-09-03,0,51124,1453,66914
Maharashtra,2020-09-03,0,598496,25195,825739
Manipur,2020-09-03,0,4607,29,6507
Meghalaya,2020-09-03,0,1318,13,2517
Mizoram,2020-09-03,0,661,0,1020
Nagaland,2020-09-03,0,3223,9,4017
Odisha,2020-09-03,0,84073,514,109780
Puducherry,2020-09-03,0,9968,253,15157
Punjab,2020-09-03,0,39742,1618,56989
Rajasthan,2020-09-03,0,70674,1081,84674
Sikkim,2020-09-03,0,1269,4,1704
Tamil Nadu,2020-09-03,0,380063,7516,439959
Telangana,2020-09-03,0,100013,856,133406
Tripura,2020-09-03,0,8033,126,13292
Uttarakhand,2020-09-03,0,14501,291,21234
Uttar Pradesh,2020-09-03,0,181364,3616,241439
West Bengal,2020-09-03,0,140913,3339,168697
Andaman and Nicobar Islands,2020-09-04,0,2823,48,3223
Andhra Pradesh,2020-09-04,0,358009,4200,465730
Arunachal Pradesh,2020-09-04,0,3167,7,4574
Assam,2020-09-04,0,90700,330,118333
Bihar,2020-09-04,0,124976,672,142967
Chandigarh,2020-09-04,0,2883,63,5065
Chhattisgarh,2020-09-04,0,18950,315,37967
Dadra and Nagar Haveli and Daman and Diu,2020-09-04,0,2154,2,2450
Delhi,2020-09-04,0,160114,4500,182306
Goa,2020-09-04,0,14361,212,19355
Gujarat,2020-09-04,0,81055,3062,100213
Haryana,2020-09-04,0,55889,740,70099
Himachal Pradesh,2020-09-04,0,4859,48,6615
Jammu and Kashmir,2020-09-04,0,30759,743,39943
Jharkhand,2020-09-04,0,30886,444,46480
Karnataka,2020-09-04,0,268035,6054,370206
Kerala,2020-09-04,0,57728,315,79625
Ladakh,2020-09-04,0,2039,35,2840
Madhya Pradesh,2020-09-04,0,52215,1483,68586
Maharashtra,2020-09-04,0,612484,25586,843844
Manipur,2020-09-04,0,4774,32,6609
Meghalaya,2020-09-04,0,1393,13,2626
Mizoram,2020-09-04,0,671,0,1040
Nagaland,2020-09-04,0,3324,9,4066
Odisha,2020-09-04,0,87351,522,113411
Puducherry,2020-09-04,0,10279,260,15581
Punjab,2020-09-04,0,41271,1690,58515
Rajasthan,2020-09-04,0,71220,1095,86227
Sikkim,2020-09-04,0,1304,4,1738
Tamil Nadu,2020-09-04,0,386173,7608,445851
Telangana,2020-09-04,0,102024,866,135884
Tripura,2020-09-04,0,8212,129,13816
Uttarakhand,2020-09-04,0,15009,300,22180
Uttar Pradesh,2020-09-04,0,185812,3691,247101
West Bengal,2020-09-04,0,144248,3394,171681
Andaman and Nicobar Islands,2020-09-05,0,2863,49,3257
Andhra Pradesh,2020-09-05,0,370163,4276,476506
Arunachal Pradesh,2020-09-05,0,3280,7,4775
Assam,2020-09-05,0,92720,345,121224
Bihar,2020-09-05,0,126371,701,144104
Chandigarh,2020-09-05,0,3105,68,5268
Chhattisgarh,2020-09-05,0,19625,337,40634
Dadra and Nagar Haveli and Daman and Diu,2020-09-05,0,2180,2,2467
Delhi,2020-09-05,0,161865,4513,185220
Goa,2020-09-05,0,14747,220,19863
Gujarat,2020-09-05,0,82273,3076,101533
Haryana,2020-09-05,0,57171,759,71983
Himachal Pradesh,2020-09-05,0,4965,50,6830
Jammu and Kashmir,2020-09-05,0,31435,755,40990
Jharkhand,2020-09-05,0,32043,447,48039
Karnataka,2020-09-05,0,274196,6170,379486
Kerala,2020-09-05,0,60444,326,82104
Ladakh,2020-09-05,0,2085,35,2935
Madhya Pradesh,2020-09-05,0,53257,1513,70244
Maharashtra,2020-09-05,0,625773,25964,863062
Manipur,2020-09-05,0,4899,35,6699
Meghalaya,2020-09-05,0,1468,14,2734
Mizoram,2020-09-05,0,683,0,1046
Nagaland,2020-09-05,0,3361,10,4107
Odisha,2020-09-05,0,90331,531,116678
Puducherry,2020-09-05,0,10674,280,16164
Punjab,2020-09-05,0,42543,1739,60013
Rajasthan,2020-09-05,0,71899,1108,87797
Sikkim,2020-09-05,0,1329,5,1843
Tamil Nadu,2020-09-05,0,392507,7687,451827
Telangana,2020-09-05,0,104603,877,138395
Tripura,2020-09-05,0,8483,136,14507
Uttarakhand,2020-09-05,0,15511,312,23011
Uttar Pradesh,2020-09-05,0,190818,3762,253175
West Bengal,2020-09-05,0,147553,3452,174659
Andaman and Nicobar Islands,2020-09-06,0,2904,50,3292
Andhra Pradesh,2020-09-06,0,382104,4347,487331
Arunachal Pradesh,2020-09-06,0,3381,8,4914
Assam,2020-09-06,0,95063,352,123922
Bihar,2020-09-06,0,128503,735,145832
Chandigarh,2020-09-06,0,3290,69,5502
Chhattisgarh,2020-09-06,0,20487,356,43163
Dadra and Nagar Haveli and Daman and Diu,2020-09-06,0,2234,2,2537
Delhi,2020-09-06,0,163785,4538,188193
Goa,2020-09-06,0,15281,229,20455
Gujarat,2020-09-06,0,83419,3091,102844
Haryana,2020-09-06,0,58580,781,74272
Himachal Pradesh,2020-09-06,0,4986,54,7018
Jammu and Kashmir,2020-09-06,0,31924,770,42241
Jharkhand,2020-09-06,0,34330,462,49797
Karnataka,2020-09-06,0,283298,6298,389232
Kerala,2020-09-06,0,62555,337,84759
Ladakh,2020-09-06,0,2127,35,2996
Madhya Pradesh,2020-09-06,0,54649,1543,71880
Maharashtra,2020-09-06,0,636574,26276,883862
Manipur,2020-09-06,0,4975,36,6883
Meghalaya,2020-09-06,0,1527,15,2916
Mizoram,2020-09-06,0,718,0,1062
Nagaland,2020-09-06,0,3392,10,4128
Odisha,2020-09-06,0,93774,538,120221
Puducherry,2020-09-06,0,11107,298,16566
Punjab,2020-09-06,0,43849,1808,61527
Rajasthan,2020-09-06,0,73245,1122,89363
Sikkim,2020-09-06,0,1347,5,1901
Tamil Nadu,2020-09-06,0,398366,7748,457697
Telangana,2020-09-06,0,107530,886,140969
Tripura,2020-09-06,0,8745,144,15109
Uttarakhand,2020-09-06,0,16056,330,23961
Uttar Pradesh,2020-09-06,0,195959,3843,259765
West Bengal,2020-09-06,0,150801,3510,177701
Andaman and Nicobar Islands,2020-09-07,0,2951,50,3332
Andhra Pradesh,2020-09-07,0,394019,4417,498125
Arunachal Pradesh,2020-09-07,0,3472,8,5000
Assam,2020-09-07,0,96826,360,125459
Bihar,2020-09-07,0,130485,750,147661
Chandigarh,2020-09-07,0,3439,71,5763
Chhattisgarh,2020-09-07,0,21198,380,45263
Dadra and Nagar Haveli and Daman and Diu,2020-09-07,0,2271,2,2575
Delhi,2020-09-07,0,165973,4567,191449
Goa,2020-09-07,0,15839,236,20829
Gujarat,2020-09-07,0,84631,3105,104179
Haryana,2020-09-07,0,60051,806,76549
Himachal Pradesh,2020-09-07,0,5184,55,7415
Jammu and Kashmir,2020-09-07,0,32327,784,43557
Jharkhand,2020-09-07,0,36184,469,51063
Karnataka,2020-09-07,0,292873,6393,398551
Kerala,2020-09-07,0,64751,347,87841
Ladakh,2020-09-07,0,2151,35,3036
Madhya Pradesh,2020-09-07,0,55887,1572,73574
Maharashtra,2020-09-07,0,644400,26604,907212
Manipur,2020-09-07,0,5164,38,7022
Meghalaya,2020-09-07,0,1556,16,3005
Mizoram,2020-09-07,0,734,0,1114
Nagaland,2020-09-07,0,3511,10,4178
Odisha,2020-09-07,0,96364,546,124031
Puducherry,2020-09-07,0,11632,314,17032
Punjab,2020-09-07,0,45455,1862,63473
Rajasthan,2020-09-07,0,74861,1137,90956
Sikkim,2020-09-07,0,1371,5,1910
Tamil Nadu,2020-09-07,0,404186,7836,463480
Telangana,2020-09-07,0,110241,895,142771
Tripura,2020-09-07,0,9048,149,15508
Uttarakhand,2020-09-07,0,16648,341,24629
Uttar Pradesh,2020-09-07,0,200738,3920,266283
West Bengal,2020-09-07,0,154008,3562,180788
Andaman and Nicobar Islands,2020-09-08,0,2997,50,3359
Andhra Pradesh,2020-09-08,0,404074,4487,506493
Arunachal Pradesh,2020-09-08,0,3596,8,5180
Assam,2020-09-08,0,99076,370,128244
Bihar,2020-09-08,0,132145,761,149027
Chandigarh,2020-09-08,0,3734,74,5995
Chhattisgarh,2020-09-08,0,22177,395,47280
Dadra and Nagar Haveli and Daman and Diu,2020-09-08,0,2291,2,2590
Delhi,2020-09-08,0,168384,4599,193526
Goa,2020-09-08,0,16427,245,21173
Gujarat,2020-09-08,0,85907,3120,105509
Haryana,2020-09-08,0,61611,829,78773
Himachal Pradesh,2020-09-08,0,5370,56,7660
Jammu and Kashmir,2020-09-08,0,32760,801,44570
Jharkhand,2020-09-08,0,37550,482,52620
Karnataka,2020-09-08,0,300770,6534,404324
Kerala,2020-09-08,0,66997,359,89489
Ladakh,2020-09-08,0,2211,35,3064
Madhya Pradesh,2020-09-08,0,56909,1589,75459
Maharashtra,2020-09-08,0,659322,27027,923641
Manipur,2020-09-08,0,5358,38,7106
Meghalaya,2020-09-08,0,1560,17,3034
Mizoram,2020-09-08,0,735,0,1114
Nagaland,2020-09-08,0,3685,10,4220
Odisha,2020-09-08,0,99398,556,127892
Puducherry,2020-09-08,0,12135,325,17316
Punjab,2020-09-08,0,47020,1923,65583
Rajasthan,2020-09-08,0,76427,1151,92536
Sikkim,2020-09-08,0,1396,5,1939
Tamil Nadu,2020-09-08,0,410116,7925,469256
Telangana,2020-09-08,0,112587,906,145163
Tripura,2020-09-08,0,9342,152,16135
Uttarakhand,2020-09-08,0,17123,348,25436
Uttar Pradesh,2020-09-08,0,205731,3976,271851
West Bengal,2020-09-08,0,157029,3620,183865
Andaman and Nicobar Islands,2020-09-09,0,3035,50,3392
Andhra Pradesh,2020-09-09,0,415765,4560,517094
Arunachal Pradesh,2020-09-09,0,3723,9,5402
Assam,2020-09-09,0,101239,378,130823
Bihar,2020-09-09,0,134391,765,150502
Chandigarh,2020-09-09,0,3960,78,6372
Chhattisgarh,2020-09-09,0,22792,407,50114
Dadra and Nagar Haveli and Daman and Diu,2020-09-09,0,2321,2,2617
Delhi,2020-09-09,0,170140,4618,197135
Goa,2020-09-09,0,16875,256,21630
Gujarat,2020-09-09,0,87352,3133,106804
Haryana,2020-09-09,0,63315,854,81059
Himachal Pradesh,2020-09-09,0,5445,60,7831
Jammu and Kashmir,2020-09-09,0,33251,815,45925
Jharkhand,2020-09-09,0,39362,496,55296
Karnataka,2020-09-09,0,308573,6680,412190
Kerala,2020-09-09,0,68863,372,92515
Ladakh,2020-09-09,0,2211,35,3102
Madhya Pradesh,2020-09-09,0,58509,1609,77323
Maharashtra,2020-09-09,0,672556,27407,943772
Manipur,2020-09-09,0,5480,39,7202
Meghalaya,2020-09-09,0,1716,17,3076
Mizoram,2020-09-09,0,745,0,1123
Nagaland,2020-09-09,0,3739,10,4245
Odisha,2020-09-09,0,102185,569,131382
Puducherry,2020-09-09,0,12581,337,17749
Punjab,2020-09-09,0,49327,1990,67547
Rajasthan,2020-09-09,0,77872,1164,94126
Sikkim,2020-09-09,0,1413,7,1958
Tamil Nadu,2020-09-09,0,416715,8012,474940
Telangana,2020-09-09,0,115072,916,147642
Tripura,2020-09-09,0,9653,161,16717
Uttarakhand,2020-09-09,0,17473,360,26094
Uttar Pradesh,2020-09-09,0,211170,4047,278473
West Bengal,2020-09-09,0,160025,3677,186956
Andaman and Nicobar Islands,2020-09-10,0,3078,51,3426
Andhra Pradesh,2020-09-10,0,425607,4634,527512
Arunachal Pradesh,2020-09-10,0,3906,9,5545
Assam,2020-09-10,0,103504,396,133066
Bihar,2020-09-10,0,135791,775,152192
Chandigarh,2020-09-10,0,4140,80,6704
Chhattisgarh,2020-09-10,0,24414,477,52932
Dadra and Nagar Haveli and Daman and Diu,2020-09-10,0,2346,2,2643
Delhi,2020-09-10,0,172763,4638,201174
Goa,2020-09-10,0,17156,262,22251
Gujarat,2020-09-10,0,88688,3149,108133
Haryana,2020-09-10,0,65143,882,83353
Himachal Pradesh,2020-09-10,0,5597,63,8147
Jammu and Kashmir,2020-09-10,0,33871,832,47542
Jharkhand,2020-09-10,0,40659,512,56897
Karnataka,2020-09-10,0,315433,6808,421730
Kerala,2020-09-10,0,70917,384,95917
Ladakh,2020-09-10,0,2329,35,3142
Madhya Pradesh,2020-09-10,0,59850,1640,79192
Maharashtra,2020-09-10,0,686462,27787,967349
Manipur,2020-09-10,0,5548,40,7362
Meghalaya,2020-09-10,0,1823,19,3197
Mizoram,2020-09-10,0,750,0,1192
Nagaland,2020-09-10,0,3787,10,4375
Odisha,2020-09-10,0,105295,580,135130
Puducherry,2020-09-10,0,12967,347,18084
Punjab,2020-09-10,0,50558,2061,69684
Rajasthan,2020-09-10,0,79450,1178,95736
Sikkim,2020-09-10,0,1429,7,1989
Tamil Nadu,2020-09-10,0,423231,8090,480524
Telangana,2020-09-10,0,117143,927,150176
Tripura,2020-09-10,0,9993,173,17252
Uttarakhand,2020-09-10,0,18262,372,27211
Uttar Pradesh,2020-09-10,0,216901,4112,285041
West Bengal,2020-09-10,0,162992,3730,190063
Andaman and Nicobar Islands,2020-09-11,0,3121,51,3465
Andhra Pradesh,2020-09-11,0,435647,4702,537687
Arunachal Pradesh,2020-09-11,0,4005,9,5672
Assam,2020-09-11,0,105701,414,135805
Bihar,2020-09-11,0,137544,785,153568
Chandigarh,2020-09-11,0,4331,83,6987
Chhattisgarh,2020-09-11,0,25855,493,55680
Dadra and Nagar Haveli and Daman and Diu,2020-09-11,0,2375,2,2671
Delhi,2020-09-11,0,175400,4666,205482
Goa,2020-09-11,0,17592,268,22890
Gujarat,2020-09-11,0,90103,3164,109465
Haryana,2020-09-11,0,66705,907,85944
Himachal Pradesh,2020-09-11,0,5677,66,8466
Jammu and Kashmir,2020-09-11,0,34215,845,49134
Jharkhand,2020-09-11,0,42115,517,58079
Karnataka,2020-09-11,0,322454,6937,430947
Kerala,2020-09-11,0,72578,396,99266
Ladakh,2020-09-11,0,2366,36,3177
Madhya Pradesh,2020-09-11,0,61285,1661,81379
Maharashtra,2020-09-11,0,700715,28282,990795
Manipur,2020-09-11,0,5793,44,7470
Meghalaya,2020-09-11,0,1842,20,3296
Mizoram,2020-09-11,0,750,0,1333
Nagaland,2020-09-11,0,3792,10,4636
Odisha,2020-09-11,0,108001,591,139121
Puducherry,2020-09-11,0,13389,353,18536
Punjab,2020-09-11,0,51906,2149,72143
Rajasthan,2020-09-11,0,80482,1192,97376
Sikkim,2020-09-11,0,1470,7,2009
Tamil Nadu,2020-09-11,0,429416,8154,486052
Telangana,2020-09-11,0,119467,940,152602
Tripura,2020-09-11,0,10255,173,17811
Uttarakhand,2020-09-11,0,18783,377,28266
Uttar Pradesh,2020-09-11,0,221506,4206,292029
West Bengal,2020-09-11,0,166027,3771,193175
Andaman and Nicobar Islands,2020-09-12,0,3157,51,3494
Andhra Pradesh,2020-09-12,0,446716,4779,547686
Arunachal Pradesh,2020-09-12,0,4126,10,5825
Assam,2020-09-12,0,108329,430,138339
Bihar,2020-09-12,0,139458,797,155445
Chandigarh,2020-09-12,0,4600,86,7292
Chhattisgarh,2020-09-12,0,27123,519,58643
Dadra and Nagar Haveli and Daman and Diu,2020-09-12,0,2413,2,2695
Delhi,2020-09-12,0,178154,4687,209748
Goa,2020-09-12,0,18065,276,23445
Gujarat,2020-09-12,0,91343,3180,110809
Haryana,2020-09-12,0,68525,932,88332
Himachal Pradesh,2020-09-12,0,5839,71,8784
Jammu and Kashmir,2020-09-12,0,34689,854,50712
Jharkhand,2020-09-12,0,43328,532,59040
Karnataka,2020-09-12,0,334999,7067,440411
Kerala,2020-09-12,0,73900,410,102254
Ladakh,2020-09-12,0,2387,38,3228
Madhya Pradesh,2020-09-12,0,62936,1691,83619
Maharashtra,2020-09-12,0,715023,28724,1015681
Manipur,2020-09-12,0,6002,44,7579
Meghalaya,2020-09-12,0,1889,24,3447
Mizoram,2020-09-12,0,790,0,1379
Nagaland,2020-09-12,0,3802,10,4946
Odisha,2020-09-12,0,112062,605,143117
Puducherry,2020-09-12,0,13783,365,19026
Punjab,2020-09-12,0,53308,2212,74616
Rajasthan,2020-09-12,0,81970,1207,99036
Sikkim,2020-09-12,0,1486,8,2026
Tamil Nadu,2020-09-12,0,435422,8231,491571
Telangana,2020-09-12,0,121925,950,154880
Tripura,2020-09-12,0,10734,182,18281
Uttarakhand,2020-09-12,0,19428,388,29221
Uttar Pradesh,2020-09-12,0,227442,4282,299045
West Bengal,2020-09-12,0,169043,3828,196332
Andaman and Nicobar Islands,2020-09-13,0,3202,51,3521
Andhra Pradesh,2020-09-13,0,457008,4846,557587
Arunachal Pradesh,2020-09-13,0,4253,10,5975
Assam,2020-09-13,0,110885,453,140471
Bihar,2020-09-13,0,141499,808,156703
Chandigarh,2020-09-13,0,4864,92,7542
Chhattisgarh,2020-09-13,0,27978,539,61763
Dadra and Nagar Haveli and Daman and Diu,2020-09-13,0,2444,2,2725
Delhi,2020-09-13,0,181295,4715,214069
Goa,2020-09-13,0,18576,286,24185
Gujarat,2020-09-13,0,92678,3195,112174
Haryana,2020-09-13,0,70713,956,91115
Himachal Pradesh,2020-09-13,0,5962,73,9229
Jammu and Kashmir,2020-09-13,0,35285,864,52410
Jharkhand,2020-09-13,0,45074,542,60460
Karnataka,2020-09-13,0,344556,7161,449551
Kerala,2020-09-13,0,75844,425,105139
Ladakh,2020-09-13,0,2414,39,3294
Madhya Pradesh,2020-09-13,0,64398,1728,85966
Maharashtra,2020-09-13,0,728512,29115,1037765
Manipur,2020-09-13,0,6102,45,7731
Meghalaya,2020-09-13,0,2020,25,3615
Mizoram,2020-09-13,0,823,0,1414
Nagaland,2020-09-13,0,3839,10,5064
Odisha,2020-09-13,0,115279,616,146894
Puducherry,2020-09-13,0,14228,370,19445
Punjab,2020-09-13,0,55385,2288,77057
Rajasthan,2020-09-13,0,82902,1221,100705
Sikkim,2020-09-13,0,1503,11,2055
Tamil Nadu,2020-09-13,0,441649,8307,497066
Telangana,2020-09-13,0,124528,961,157096
Tripura,2020-09-13,0,11132,194,18910
Uttarakhand,2020-09-13,0,20153,402,30336
Uttar Pradesh,2020-09-13,0,233527,4349,305831
West Bengal,2020-09-13,0,172085,3887,199493
Andaman and Nicobar Islands,2020-09-14,0,3243,51,3546
Andhra Pradesh,2020-09-14,0,467139,4912,567123
Arunachal Pradesh,2020-09-14,0,4379,10,6121
Assam,2020-09-14,0,113133,469,141763
Bihar,2020-09-14,0,143350,822,158285
Chandigarh,2020-09-14,0,5170,93,7991
Chhattisgarh,2020-09-14,0,31931,555,63991
